source_hpf,target_hpf,source,target,mass,conditional_target_fraction,source_mass_fraction,model,matrix_kind,source_type_cells,source_type_fish,source_type_supported,target_type_cells,target_type_fish,target_type_supported,source_time_cells,source_time_fish,source_time_supported,target_time_cells,target_time_fish,target_time_supported,supported_for_type_level_claim,support_status
120.0,240.0,innate-lymphoid-cell,non_specific_hematopoietic,0.0013109084684561586,0.03439344411139001,0.027058134083168855,M1,raw,42,4,True,94,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,macrophage,erythroblast,0.017948819871956116,0.04610622404240273,0.27636146487671026,M1,raw,425,4,True,585,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,macrophage,hematopoietic_stem_and_progenitor_HSPC,0.1495367939349798,0.3841242473284343,0.27636146487671026,M1,raw,425,4,True,314,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,macrophage,innate-lymphoid-cell,0.017837013654589288,0.04581902061933518,0.27636146487671026,M1,raw,425,4,True,69,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,macrophage,macrophage,0.09875856959935894,0.2536871375688403,0.27636146487671026,M1,raw,425,4,True,107,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,macrophage,macrophage_immature,0.016718910225376457,0.04294688041303608,0.27636146487671026,M1,raw,425,4,True,48,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,macrophage,microglia,0.017071030025393022,0.04385139193552875,0.27636146487671026,M1,raw,425,4,True,49,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,macrophage,neutrophil,0.0507097679921687,0.1302612617912682,0.27636146487671026,M1,raw,425,4,True,172,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,macrophage,non_specific_hematopoietic,0.020711869039377866,0.05320383630115441,0.27636146487671026,M1,raw,425,4,True,94,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,macrophage_immature,erythroblast,0.00529539450351316,0.05404288322548912,0.06956022091502172,M1,raw,75,4,True,585,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,macrophage_immature,hematopoietic_stem_and_progenitor_HSPC,0.053038517032200576,0.541291943503489,0.06956022091502172,M1,raw,75,4,True,314,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,macrophage_immature,innate-lymphoid-cell,0.00610732665391808,0.062329169424230745,0.06956022091502172,M1,raw,75,4,True,69,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,macrophage_immature,macrophage,0.010860480864524279,0.11083814411650587,0.06956022091502172,M1,raw,75,4,True,107,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,macrophage_immature,macrophage_immature,0.007227906090014615,0.07376539831514192,0.06956022091502172,M1,raw,75,4,True,48,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,macrophage_immature,microglia,0.003392419413468289,0.034621806947965274,0.06956022091502172,M1,raw,75,4,True,49,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,macrophage_immature,neutrophil,0.004312087431159506,0.04400760648628667,0.06956022091502172,M1,raw,75,4,True,172,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,macrophage_immature,non_specific_hematopoietic,0.007750915948384972,0.07910304798089143,0.06956022091502172,M1,raw,75,4,True,94,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,microglia,erythroblast,0.0019957728118488905,0.03118779176935083,0.045428418632711354,M1,raw,75,4,True,585,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,microglia,hematopoietic_stem_and_progenitor_HSPC,0.009833071692209377,0.15366067248186555,0.045428418632711354,M1,raw,75,4,True,314,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,microglia,innate-lymphoid-cell,0.0012125101302137566,0.018947804697420786,0.045428418632711354,M1,raw,75,4,True,69,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,microglia,macrophage,0.005668127327322115,0.08857539984369411,0.045428418632711354,M1,raw,75,4,True,107,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,microglia,macrophage_immature,0.0021726616311864917,0.03395202005779849,0.045428418632711354,M1,raw,75,4,True,48,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,microglia,microglia,0.035144596664299144,0.5492019713248669,0.045428418632711354,M1,raw,75,4,True,49,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,microglia,neutrophil,0.004230613907637164,0.06611148564834621,0.045428418632711354,M1,raw,75,4,True,172,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,microglia,non_specific_hematopoietic,0.0037347625779052787,0.05836285417665712,0.045428418632711354,M1,raw,75,4,True,94,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,neutrophil,erythroblast,0.0011700065068298326,0.00644466033914496,0.1288811453824935,M1,raw,244,4,True,585,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,neutrophil,hematopoietic_stem_and_progenitor_HSPC,0.009846565699172919,0.05423710985179526,0.1288811453824935,M1,raw,244,4,True,314,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,neutrophil,innate-lymphoid-cell,0.0006280061533980154,0.003459199864203677,0.1288811453824935,M1,raw,244,4,True,69,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,neutrophil,macrophage,0.006956661590393425,0.03831886470951245,0.1288811453824935,M1,raw,244,4,True,107,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,neutrophil,macrophage_immature,0.0014369806272442902,0.007915214148349892,0.1288811453824935,M1,raw,244,4,True,48,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,neutrophil,microglia,0.0009545161159333857,0.005257690550882783,0.1288811453824935,M1,raw,244,4,True,49,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,neutrophil,neutrophil,0.1581064021954454,0.8708858058873042,0.1288811453824935,M1,raw,244,4,True,172,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,neutrophil,non_specific_hematopoietic,0.002447512953448833,0.01348145464880679,0.1288811453824935,M1,raw,244,4,True,94,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,non_specific_hematopoietic,erythroblast,0.004173752821154223,0.04757523491338845,0.062279759581797885,M1,raw,75,4,True,585,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,non_specific_hematopoietic,hematopoietic_stem_and_progenitor_HSPC,0.04195002656056627,0.4781745478856376,0.062279759581797885,M1,raw,75,4,True,314,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,non_specific_hematopoietic,innate-lymphoid-cell,0.005245204176208738,0.05978835631737477,0.062279759581797885,M1,raw,75,4,True,69,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,non_specific_hematopoietic,macrophage,0.008560990201501254,0.09758391006370264,0.062279759581797885,M1,raw,75,4,True,107,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,non_specific_hematopoietic,macrophage_immature,0.005906972220130619,0.06733163247598793,0.062279759581797885,M1,raw,75,4,True,48,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,non_specific_hematopoietic,microglia,0.0021899504325445696,0.02496252431359177,0.062279759581797885,M1,raw,75,4,True,49,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,non_specific_hematopoietic,neutrophil,0.005844964730564022,0.06662482950778903,0.062279759581797885,M1,raw,75,4,True,172,4,True,1456,4,True,1438,4,True,True,supported
120.0,240.0,non_specific_hematopoietic,non_specific_hematopoietic,0.013857665127723151,0.15795896452252775,0.062279759581797885,M1,raw,75,4,True,94,4,True,1456,4,True,1438,4,True,True,supported
