official_fine_cell_type,gene,n_independent_fish,mean_within_fish_log2cpm_difference,sd_within_fish_log2cpm_difference,t_statistic,p_value,fdr_bh
macrophage_immature,ndc80,15,2.1541429943104964,1.587158549235112,5.256538451268523,0.0001213926497395804,0.0114446987821491
macrophage_immature,nusap1,15,2.134562578056692,1.7789499006885439,4.647194006448041,0.00037708607583707577,0.019915285053394405
macrophage_immature,si:ch211-113a14.19-4,15,2.1328813520874044,2.1270165762611004,3.8836622376453214,0.0016541124401908951,0.04346798352168315
macrophage_immature,ncapg,15,2.124098788922289,1.692292473444918,4.8612159920849125,0.00025191489090300057,0.016186160744831445
macrophage_immature,zgc:171759-2,15,2.11519669380882,1.9584649366618623,4.182929913995674,0.0009206047278174825,0.03155231190262387
macrophage_immature,zgc:112234-5,15,2.0825869769870935,1.64525921499382,4.902464368771069,0.00023322094661339048,0.015602187163170994
macrophage_immature,si:dkey-6i22.5,15,2.0824531234551764,1.6963206725429105,4.754588207846942,0.00030777695470747806,0.018075001053895597
macrophage_immature,si:dkeyp-26a9.2,15,2.076076026655199,1.7777828146553838,4.5228291163646395,0.00047786375828209464,0.02241470385942218
macrophage_immature,cenpf,15,2.0722883381381516,2.083627538926852,3.8519063854774025,0.0017609163781984083,0.04453927139759361
macrophage_immature,kntc1,15,2.0629589280621135,1.5530845193670486,5.1444757015224605,0.000148997547531572,0.012473089898997902
macrophage_immature,kif20ba,15,2.0509467294025097,1.3521407837950437,5.874597247662433,4.042327956251849e-05,0.007344454799984734
macrophage_immature,mxd3,15,2.05079292053043,1.4677527628810374,5.411460995749588,9.169935308051897e-05,0.010268456129649134
macrophage_immature,prr11,15,2.0497627738527426,1.3857063589289051,5.728989432468134,5.2130512882739795e-05,0.007989947603005398
macrophage_immature,si:dkey-261m9.6,15,2.046478953418693,1.6150750901228372,4.907498699860301,0.0002310398333075001,0.01553572996762565
macrophage_immature,smc4,15,2.0411404427409976,1.6041382910311173,4.92806822591642,0.00022234534675150453,0.015212081267150939
macrophage_immature,bub1bb,15,2.0402030519044,1.8365236769691153,4.3025159664414,0.0007299821018733668,0.027888085195959183
macrophage_immature,kif2c,15,2.0352484811898512,2.062152002188621,3.8224551171185865,0.0018662305814859188,0.04578748482098228
macrophage_immature,iqgap3,15,2.0256076983513975,1.9915794170207672,3.9391574418860817,0.0014830235940712442,0.0412263313691109
macrophage_immature,spc25,15,2.0159613718249294,1.7972440558499427,4.344309719240104,0.0006733466494138953,0.026850676346904388
macrophage_immature,ercc6l,15,2.0126652445141207,1.788415615189002,4.358617151008201,0.000655012006451822,0.026504799995583684
macrophage_immature,cenpo,15,2.011583277130002,1.7215757831273697,4.525405508249669,0.0004755164093517828,0.02241470385942218
macrophage_immature,pclaf,15,1.9923694102180165,1.5482352163386353,4.9840059597118165,0.0002003743044363116,0.01431580479742242
macrophage_immature,dlgap5,15,1.9878140324495115,1.7797529702065478,4.3257523779498985,0.0006979154481433183,0.027275370825942932
macrophage_immature,knstrn,15,1.9645418328031559,1.6531942947136196,4.602385712135821,0.00041059573537735925,0.020783568265826294
macrophage_immature,zgc:163061,15,1.9608326294406262,1.5900011799564253,4.776268228135383,0.00029546227647889444,0.017621755554779277
macrophage_immature,hist1h4l-1,15,1.956934810590328,1.8628502522187511,4.06859108616096,0.0011506348161777463,0.035629420069792854
macrophage_immature,plk1,15,1.9522472151419306,1.6243994072269852,4.654656310686505,0.0003717856731755317,0.019813675780373484
macrophage_immature,depdc1a,15,1.9413856554223223,1.3972871965400335,5.381108715971263,9.685545351994868e-05,0.010628917469279167
macrophage_immature,sp100.2,15,1.9226423194131073,1.6360794700100287,4.551344736178935,0.0004525346779213879,0.0220741160417318
macrophage_immature,melk,15,1.897791283732171,1.5574716771212986,4.719260160196065,0.0003289927839484878,0.018725968936984985
macrophage_immature,neil3,15,1.8951971224264241,1.8130755873519062,4.048406444906315,0.0011969803631544844,0.03648226862273351
macrophage_immature,CU457819.2,15,1.8819220959850198,1.607667268689039,4.533682484282472,0.0004680553202756929,0.022360433416200587
macrophage_immature,kif20a,15,1.8727078714973868,1.6710978331006356,4.340240442514018,0.0006786570101927669,0.02690600444311931
macrophage_immature,zgc:163061-1,15,1.8714634585628258,1.3710211444820428,5.286677625083478,0.00011491656426810041,0.011259771216769052
macrophage_immature,si:dkey-108k21.11,15,1.8702660359849412,1.452644174976374,4.986430493527328,0.00019947450373487756,0.01431580479742242
macrophage_immature,cenpk,15,1.8399518176457874,1.6030158036188271,4.4454351176569435,0.0005542333357096577,0.02446478600111156
macrophage_immature,si:dkey-23a13.22,15,1.8296645112630656,1.5305887207172943,4.629761140502646,0.0003897745640470537,0.020076184512154864
macrophage_immature,mis18a,15,1.8294149949009253,1.7947598659389423,3.947767020546052,0.0014581430878424935,0.04111424009759384
macrophage_immature,hist1h2ba,15,1.818395810798882,1.361503965051464,5.172674390097129,0.00014148797705175318,0.012162256824919754
macrophage_immature,dut,15,1.8065934945959705,1.6930769793326543,4.132657051833971,0.0010153187228347596,0.03304302391574333
macrophage_immature,kif14,15,1.8001585028279556,1.794163026649266,3.885925525400583,0.0016467566033949662,0.043435839138134986
macrophage_immature,rrm1,15,1.7936322020474569,1.287551588074147,5.395284905159927,9.441068588924194e-05,0.010444182126497389
macrophage_immature,fanci,15,1.791482478413881,1.6628031890483297,4.172701766280822,0.0009391132641745182,0.0318081140773184
macrophage_immature,si:ch211-126c2.4,15,1.7850802291507715,1.4735803622138577,4.691692544516757,0.0003465946037873377,0.018979686536737747
macrophage_immature,si:ch211-63o20.7,15,1.7720316034344785,1.2692426197970814,5.40720015386198,9.240556465347816e-05,0.010305474253122655
macrophage_immature,diaph3,15,1.7682489003221373,1.5091707775135188,4.537855254645541,0.00046433970628275166,0.022310262420082824
macrophage_immature,hist1h4l-3,15,1.7621806355238543,1.6847525736639948,4.0509783816803004,0.001190970569054963,0.036390022029257625
macrophage_immature,tubb2b,15,1.7595650224865471,1.4474858347339636,4.7080018782442705,0.000336066875502189,0.018888943755769227
macrophage_immature,rad51d,15,1.7487736667236027,1.3469287615208336,5.028455461786375,0.00018452657233196707,0.013738687924714294
macrophage_immature,foxm1,15,1.7435454653225262,1.5733207809172955,4.292018914675847,0.0007449603202181961,0.028229262962964376
macrophage_immature,aurka,15,1.739176548716577,1.5729667724772105,4.282227652327211,0.000759215695898599,0.028455030897511016
macrophage_immature,H3C3,15,1.7246423252384888,1.7065200156834834,3.914112311854644,0.001557887248529534,0.042275605008316286
macrophage_immature,espl1,15,1.7223138525464685,1.6491226843088846,4.044873635735769,0.0012052859221174024,0.036578561143020945
macrophage_immature,cep55l,15,1.7180513939400555,1.5651144463365052,4.251436342072868,0.0008058963909779493,0.029346264820811454
macrophage_immature,cenpn,15,1.705571051573285,1.5189387817769184,4.3488574771849855,0.0006674623437932197,0.026732597667105083
macrophage_immature,FP236812.2,15,1.6971927589140317,1.4130348361647938,4.651831025212793,0.0003737833419315131,0.019818875522459214
macrophage_immature,hmmr,15,1.6937031952665464,1.5988105415925056,4.1028527758841316,0.0010761208247758753,0.03413106916500132
macrophage_immature,mis12,15,1.6913972091332141,1.3579954243847707,4.823840423293333,0.0002701934311707056,0.016665731668855276
macrophage_immature,gtse1,15,1.688416518986895,1.5183878761896095,4.306678920479708,0.0007241278936593469,0.027863181995153134
macrophage_immature,nsl1,15,1.6870364732564558,1.663752731416795,3.927184636266672,0.0015183439686677076,0.04158606580280433
macrophage_immature,tuba8l,15,1.6857623620003983,0.7519657482796565,8.682482637843114,5.214637233765849e-07,0.0019708579026605573
macrophage_immature,mybl2b,15,1.6791535684620003,1.7293328382153579,3.760602738041691,0.002108717416522879,0.04836915871343387
macrophage_immature,si:dkey-225f5.4,15,1.6499351850820732,1.1238005677470488,5.686214865467888,5.6206064877464766e-05,0.008290394569426053
macrophage_immature,esco2,15,1.642633956336163,1.495038438604095,4.2553380518729735,0.0007998220020146117,0.029346264820811454
macrophage_immature,dtymk,15,1.634582925204196,1.6792009517597895,3.7700743563040016,0.0020696079236718545,0.04778065476970269
macrophage_immature,ube2t,15,1.6334663034041488,1.6219763939602878,3.9004191511249298,0.0016004336669708818,0.04275355175593588
macrophage_immature,hist1h2a3-4,15,1.5818819701677016,1.6113798613336876,3.8020845817537356,0.0019427960078937181,0.046429101460421736
macrophage_immature,si:dkey-108k21.24,15,1.5603865798017234,1.6033657915795783,3.7691656320445337,0.0020733280409529053,0.0477997939525571
macrophage_immature,cntln,15,1.5439168354873205,1.0847977593754137,5.512146517720003,7.654981449735822e-05,0.009569966588417581
macrophage_immature,etaa1,15,1.5353870867061816,1.30878685354875,4.5435424421257515,0.0004593244658217824,0.022146865939930753
macrophage_immature,aspm,15,1.5107521568722582,1.50975692367457,3.8755364205068594,0.0016807983932263743,0.04391686087444341
macrophage_immature,brip1,15,1.510656949375842,1.3035791715380414,4.488219307663584,0.0005105793442655184,0.023191629652192878
macrophage_immature,sass6,15,1.5051164680834908,1.537321030209517,3.79185017341201,0.0019824593887090122,0.04656573059009567
macrophage_immature,rad51ap1,15,1.467756540753223,1.3534181982555364,4.200177480952522,0.0008902356021562005,0.03099443368674538
macrophage_immature,raver1,15,1.4650650722530907,1.373722310745386,4.130509187746657,0.0010195806061210982,0.03314240986840323
macrophage_immature,FP236812.1,15,1.463282404557262,1.4678258351854498,3.8609951179477635,0.0017296512301667169,0.04426584095114168
macrophage_immature,lbr,15,1.4189651940516834,0.9189565612516458,5.980291993263466,3.3670420672239855e-05,0.006701208709422919
macrophage_immature,thop1,15,1.3905221001235946,0.7408203910503822,7.2696013789201785,4.097587108724822e-06,0.0036849757366457406
macrophage_immature,chaf1a,15,1.386348313814114,1.2846102830385402,4.179714270031038,0.0009263830599341148,0.031650459837225954
macrophage_immature,pycard,15,1.3637467052350332,0.9615686990066297,5.492866274949433,7.923459947427074e-05,0.009766229230736024
macrophage_immature,zgc:194989,15,1.3567438067469306,1.356862732934132,3.8726438872988043,0.0016904030683227997,0.043956957176353686
macrophage_immature,tuba1b,15,1.3548054413637085,1.1468202525977393,4.575380404965108,0.000432260969130457,0.021444990394383523
macrophage_immature,hmgb2b,15,1.3501636014523666,1.1848678294412802,4.41328645537303,0.0005895500323743775,0.0249989260250248
macrophage_immature,h2ax,15,1.3486241806509265,1.1993323738126254,4.355088802738926,0.0006594853266786097,0.026558745578073216
macrophage_immature,hist1h4l-13,15,1.3301719180021985,1.3437179954798777,3.833939638633381,0.0018244225007809523,0.04537027669355796
macrophage_immature,ccnb2,15,1.326928117491264,1.3342410884008518,3.8517555375374863,0.001761440111769239,0.04453927139759361
macrophage_immature,gbp1,15,1.3212405751995857,1.017905549795641,5.027129231301315,0.00018498008852916813,0.013738687924714294
macrophage_immature,card9,15,1.3206033422986285,1.2560173076996908,4.072137159507472,0.0011426839937622177,0.035463275304147564
macrophage_immature,hmgb2a,15,1.3176742511026014,1.1138900581624063,4.581538719059682,0.00042721880528763317,0.021233238991061984
macrophage_immature,fbxo45,15,1.3168490119244252,1.1454168757732615,4.452644622692444,0.0005466166141487577,0.0242660627980116
macrophage_immature,tacc3,15,1.311657992957502,0.809163187635305,6.278127379336309,2.028502243378994e-05,0.0059924094970607595
macrophage_immature,gnai2b,15,1.3102964736797003,0.9548439286223415,5.314749635029564,0.00010920769123931949,0.011096714848706408
macrophage_immature,si:ch211-288g17.3,15,1.3058965833291414,0.917170108936407,5.514479451328929,7.623144603014627e-05,0.009569966588417581
macrophage_immature,anapc4,15,1.3031101344492144,0.9701177445799082,5.202382780021609,0.00013400053944031488,0.011974788484303738
macrophage_immature,rbbp4,15,1.288620581773139,0.9672145781000275,5.159978112190262,0.00014481922598266492,0.012277552962027899
macrophage_immature,si:dkey-230p4.1,15,1.2881238539758546,0.8200894980511997,6.083338765044806,2.8216436070361135e-05,0.006492268795268751
macrophage_immature,vrk1,15,1.287150424262782,0.8525878838251347,5.847036125903954,4.240744523042533e-05,0.007506117805785284
macrophage_immature,gstp1,15,1.2823087959814654,1.1728477562561008,4.234446103546158,0.0008329040945636441,0.02976724483877726
macrophage_immature,ifi45,15,1.281356316175547,0.9817321628252595,5.055015880119326,0.00017568285682351497,0.013326792564568464
macrophage_immature,parpbp,15,1.2783318162065038,1.148414751293749,4.311123511359775,0.0007179307904644127,0.02769448393901888
macrophage_immature,dek,15,1.2712671351673686,1.1554871039952734,4.261057026132048,0.000791003110731924,0.02912908770863132
macrophage_immature,gins1,15,1.2695731637020347,0.9009277995130552,5.45774669453808,8.438027997700962e-05,0.009978331815384737
macrophage_immature,cd2bp2,15,1.2564008439945673,0.5650271518638611,8.612010111196094,5.746988598973741e-07,0.0019708579026605573
macrophage_immature,chaf1b,15,1.2524576112151367,1.250572861352926,3.8788203550324862,0.0016699613135376778,0.043795800996775304
macrophage_immature,dnmt3aa,15,1.249459728466144,0.8509466736733818,5.6867684777667025,5.6151242843982294e-05,0.008290394569426053
macrophage_immature,rpa3,15,1.2488126811307905,1.158226185077824,4.175894811277471,0.0009332946844200148,0.03176785295663565
macrophage_immature,tcirg1b,15,1.2461518577851334,1.1524583189844069,4.1878524477140395,0.0009118306002306389,0.03146675788343092
macrophage_immature,arpp19b,15,1.2377642106422855,0.7234825997951805,6.626061463960968,1.1397804289858063e-05,0.005296471370034117
macrophage_immature,ponzr1,15,1.2311235857179255,1.0146013424322515,4.699502105110874,0.0003415116469183232,0.01890743577575
macrophage_immature,hmga1a,15,1.230376102281235,0.9695202669363836,4.915035111916328,0.0002278141097012837,0.015470495296175047
macrophage_immature,cenpx,15,1.1989361824678209,1.0121137352759444,4.587883462126286,0.00042208739275772703,0.021117106116134682
macrophage_immature,stil,15,1.191686370115883,1.136215114763577,4.062066597592788,0.0011654116393010126,0.03600570757232351
macrophage_immature,cdc14b,15,1.1905221937993824,0.8699859311761339,5.299939303204465,0.00011218186149391328,0.01112517124169671
macrophage_immature,sdf2l1,15,1.189682412473909,0.7422756416941555,6.207424724689833,2.2852571428811273e-05,0.006009595450254663
macrophage_immature,ccdc50,15,1.176620769674141,1.1447011823945126,3.980980115891201,0.0013660799841502254,0.03970169953936593
macrophage_immature,elmo1,15,1.1707779554114557,0.8349354454906607,5.430843244115281,8.855709813646937e-05,0.01018909731645746
macrophage_immature,rfwd3,15,1.1586496574178953,1.0796514848477263,4.1563698010394,0.0009694604229247964,0.032276273559415015
macrophage_immature,gm2a,15,1.1570803548916722,1.0598725261185526,4.228199933751231,0.0008430647114078872,0.03003828617853946
macrophage_immature,ovca2,15,1.1525787330636297,1.1298948379678437,3.950737792887698,0.0014496569796170716,0.041043693741789844
macrophage_immature,mpdu1b,15,1.150989171810682,0.9011366924218089,4.94682097796682,0.00021471414416613112,0.0149850617097612
macrophage_immature,ifi35,15,1.1462459449102405,0.9729032684803481,4.5630347837451195,0.0004425546474662954,0.021815045964028907
macrophage_immature,banf1,15,1.1462414899675486,0.8761691595655299,5.066800346610768,0.00017190099858522653,0.013247482854454186
macrophage_immature,slc39a7,15,1.1430338769856327,0.5906946889980912,7.4944827711673545,2.9030673191517425e-06,0.0033185688292053355
macrophage_immature,rfc3,15,1.1408207712040102,0.8652391494400664,5.106541758703311,0.00015975841610269787,0.012929121373974974
macrophage_immature,h3f3b.1,15,1.12900953479591,1.0079532837803842,4.338132725332402,0.0006814244456276505,0.026964326316807417
macrophage_immature,pds5b,15,1.1235317455238787,0.8904315565540808,4.886866045256839,0.00024011529514842615,0.015950516034859738
macrophage_immature,vac14,15,1.1227435315027194,1.0657053366838438,4.080271393876052,0.0011246571704207724,0.03510330171040679
macrophage_immature,nfkb2,15,1.1086412236134149,0.9798115548175974,4.382219187824435,0.0006258795714561547,0.02575557286117347
macrophage_immature,rab20,15,1.1078574507079915,1.1189049122345767,3.8347436047937506,0.0018215316324926337,0.04537027669355796
macrophage_immature,atp6v1ab,15,1.0907690392157783,0.9932764981473184,4.2531262254982,0.0008032597052560306,0.029346264820811454
macrophage_immature,pold1,15,1.0870922655392143,1.1140037857401668,3.7794218422937096,0.0020317321395379334,0.0471812181527565
macrophage_immature,ano6,15,1.0867536908452362,0.972662963815191,4.327273786146507,0.0006958669965343804,0.0272341099142949
macrophage_immature,net1,15,1.0822352653361818,1.0054025272876148,4.16895625937326,0.0009459859275826888,0.031897709145368935
macrophage_immature,calm3a,15,1.0810446382638126,0.8312159549836882,5.037039839526097,0.00018161882889629018,0.013651267317177319
macrophage_immature,serpinb1l3,15,1.0772356807672923,0.6902349888520882,6.044486180700096,3.0155279478492403e-05,0.006667993900882184
macrophage_immature,fli1b,15,1.0742807282542937,0.9740036055930331,4.271720705948704,0.0007748246145513739,0.02884303025809626
macrophage_immature,nedd8,15,1.0696400099728571,0.7422703593338612,5.581117301760251,6.769710216553006e-05,0.009083128268254517
macrophage_immature,srrt,15,1.064477681569955,0.5580590599755203,7.387577102163279,3.4170837965345315e-06,0.0034721368132564763
macrophage_immature,mad1l1,15,1.0593065235167136,0.6294584322384292,6.517787853789646,1.3613045535282698e-05,0.0053353414894354405
macrophage_immature,rpa2,15,1.057745238763645,1.0182318109569048,4.023278049437378,0.0012573516658560334,0.03737317763029282
macrophage_immature,nsmce2,15,1.055431569335994,0.909233201743859,4.495732099597705,0.0005032869204739952,0.022999541059986216
macrophage_immature,si:dkey-92i17.2,15,1.0434553666604833,0.5669654716799017,7.127921292301274,5.108454082204779e-06,0.0036849757366457406
macrophage_immature,ppp2r2d,15,1.0391129287073928,0.6599045507097996,6.098559349808685,2.749289728657612e-05,0.006446731940659964
macrophage_immature,clns1a,15,1.036833290937192,0.4601649261712643,8.7265192112852,4.908708978594492e-07,0.0019708579026605573
macrophage_immature,nutf2l,15,1.0351000531678753,0.6973231262837841,5.749020958106174,5.0329225883199554e-05,0.007913024804337261
macrophage_immature,mdh1aa,15,1.0327368784038236,0.7678187883299219,5.2092665507340925,0.00013232513688151315,0.011974788484303738
macrophage_immature,mier1a,15,1.0292701697340276,1.0073331870709774,3.95732641125333,0.0014310154554174914,0.0406838435433978
macrophage_immature,znf362a,15,1.0210071846482323,0.8869748206484991,4.458236841052108,0.0005407827497266798,0.024085023926544578
macrophage_immature,iqgap1,15,1.017425961816516,0.7528371985963944,5.234164588919268,0.0001264449527080742,0.011697482647166113
macrophage_immature,pole3,15,1.0169832393621787,1.054695450687983,3.7344990412659094,0.0022204262492717796,0.04976911286664319
macrophage_immature,si:ch73-281n10.2,15,1.0138688650908334,0.9972785572465962,3.937412672920893,0.0014881182030785796,0.0412263313691109
macrophage_immature,zfp36l1a,15,1.0116406155295736,1.0040031933866431,3.902445014220394,0.0015940652754493066,0.04268919030247783
macrophage_immature,uchl5,15,1.007928273544601,0.6098200213240472,6.401379556437168,1.6506805759811362e-05,0.005670546852445288
macrophage_immature,jpt2,15,1.0076496208310541,0.6335307009105625,6.160096416293225,2.4760011694891115e-05,0.00611973802566971
macrophage_immature,casp2,15,1.0009885287850264,1.0219030016674246,3.793718088119256,0.00197515947180858,0.04656573059009567
microglia,apoeb,12,5.003523405374243,2.122977002181024,8.164343510141581,5.381008084907775e-06,0.00036451347360356745
microglia,mcamb,12,4.958819864762012,1.1422899979433092,15.038086592395944,1.1096359228156835e-08,8.456350428457855e-06
microglia,apoc1,12,4.801506929379183,1.7740889327004539,9.375464556807499,1.4027747319242958e-06,0.00015033251863415256
microglia,mafaa,12,4.764087572308571,1.6182321778878956,10.198340929934904,6.073471664209558e-07,8.946814082314151e-05
microglia,BX539325.2,12,4.6574871133942715,0.8396383989339061,19.215424940638517,8.20653134481508e-10,2.4283757101243e-06
microglia,slco2b1,12,4.5798846508514535,1.2443085464984323,12.750202400204376,6.22227584974146e-08,2.5932504946575795e-05
microglia,pdgfd,12,4.57741399704353,2.2560458178831335,7.028504073197886,2.1868395194610595e-05,0.0009692397773249462
microglia,g0s2,12,4.478202278688405,3.399748526561394,4.562969180020009,0.0008126800376578875,0.010931821273967704
microglia,sall3a,12,4.447692558755449,2.616824953061213,5.887768288970652,0.00010496368355397837,0.0027137981992503587
microglia,si:ch73-86n18.1,12,4.21925564816758,0.9616853462848096,15.198245831612992,9.924692215612815e-09,8.00835090986287e-06
microglia,glula,12,4.1547027689042855,1.0069135105393943,14.2934943483565,1.8917538669143736e-08,1.2357206509237105e-05
microglia,ccl34b.1,12,4.148485728620253,0.9076768568052563,15.832480474901672,6.446047626903777e-09,5.971763127910118e-06
microglia,tgm2l,12,4.146296772112181,1.9771355263946153,7.264647847032577,1.6137437554638092e-05,0.0007934240131030396
microglia,p2ry12,12,3.9453435276290256,1.3980474260832119,9.775827794785789,9.268453578247081e-07,0.00011701352718638874
microglia,hbegfb,12,3.9116353504813914,2.200435841528787,6.158008372567791,7.126177810958033e-05,0.002095371278144859
microglia,stab1,12,3.864838250750937,0.838149289627378,15.97351759687654,5.868900537561862e-09,5.971763127910118e-06
microglia,abi1b,12,3.7454288234854225,1.145389030411367,11.327632526880004,2.09936953749326e-07,5.364611400329878e-05
microglia,srgap2,12,3.539166703514263,0.9189381333623,13.341521750792214,3.886257596331588e-08,1.974434762136243e-05
microglia,CR759843.2,12,3.480800874116983,2.3508900301414064,5.129056559602776,0.0003287932676005589,0.005789758213492513
microglia,si:ch73-158p21.2,12,3.47783525727802,0.6680372162106791,18.03428677261054,1.6166129656990377e-09,3.677529954982866e-06
microglia,fzd2,12,3.4507311596753705,0.9065305019770923,13.186189937974854,4.389721938759188e-08,2.0764141618941088e-05
microglia,si:ch73-160i9.3,12,3.4415647789614,0.9222836510912054,12.926533063115553,5.396678328759981e-08,2.3880301604762915e-05
microglia,arhgap12b,12,3.4224043883645785,0.9766907579031983,12.13849570445439,1.0337648459902258e-07,3.297900663196902e-05
microglia,skilb,12,3.4204672067888726,1.055912728428374,11.221425461173236,2.3108928888556143e-07,5.465460897047739e-05
microglia,lgals9l1,12,3.3719584851075255,1.2241935992785062,9.541633644647925,1.1791050653431154e-06,0.0001347864477820349
microglia,lgals3bpb,12,3.35783971756945,1.1459216786688824,10.15069197618968,6.365373585107283e-07,9.069885479186562e-05
microglia,dok4,12,3.353553152064458,1.7240567757768324,6.738205524166882,3.207588740399109e-05,0.0012370003600272652
microglia,timd4,12,3.331547974227544,1.4201767262733203,8.126327171066073,5.6263719932079275e-06,0.0003783321461609301
microglia,abhd12,12,3.328365124162989,0.7557002452196637,15.25710104676458,9.528514393124195e-09,7.921660375010977e-06
microglia,cblb,12,3.3262319487394834,1.0948416193284103,10.524266946500658,4.4265165417844446e-07,7.489155240996366e-05
microglia,trip10a,12,3.3155503998879063,0.9862086062113675,11.646018320043673,1.5815541522590853e-07,4.4731895017760835e-05
microglia,pdgfba,12,3.304334288475816,1.0370134189686566,11.037995783167492,2.7326381272180925e-07,5.659186939971809e-05
microglia,CR855337.1,12,3.2882321543483535,0.7717142832326669,14.760346626099423,1.3500602076970941e-08,9.49715430722302e-06
microglia,mtss1lb,12,3.2829304202662772,1.142239555642042,9.956234237429255,7.724095600564387e-07,0.00010346604367770882
microglia,bzw2,12,3.270513715756142,1.0452641338517128,10.838783689375383,3.287149699723779e-07,6.262705000827907e-05
microglia,havcr2,12,3.2215362474112186,2.1700599749597367,5.14259008813297,0.00032193435324499815,0.0057203814645573345
microglia,si:ch211-286b4.4,12,3.183407793422159,1.3284067955116894,8.301408963048907,4.587712530595854e-06,0.00032988674329636916
microglia,PPEF2,12,3.160245291120155,1.7765951731980079,6.1620176517167,7.085886088787705e-05,0.0020858506957713596
microglia,sh3gl3a,12,3.1462809654027772,0.5067663978926842,21.507023786997372,2.448139548926948e-10,2.238823617493694e-06
microglia,tmem63ba,12,3.123609066603058,1.22520030835047,8.83161646216577,2.520637969545382e-06,0.00021815048168604908
microglia,rin2,12,3.0696114540236046,1.1053231650125803,9.62021455110596,1.0870395323511872e-06,0.0001292424251691409
microglia,havcr1,12,3.059795199152056,1.2450026714257367,8.513589355784472,3.5978220272176058e-06,0.0002764880877218908
microglia,ngfrb,12,3.0556011180749945,0.8303854378395626,12.746987466301654,6.23854684335339e-08,2.5932504946575795e-05
microglia,FRMD4A,12,3.0488261626755992,2.275783945238687,4.640793629155815,0.0007157200738805293,0.00995224542671684
microglia,ngfra,12,3.030724348387272,1.840342470850885,5.704773582403693,0.00013721994581573923,0.003239784176811365
microglia,abcc5,12,3.03015614704503,0.7069278354048755,14.848430458374182,1.2681884028498606e-08,9.15598653478577e-06
microglia,arhgap42b,12,3.0249463459803287,1.8557886988848777,5.646505730481088,0.00014958937602605675,0.0034383731064397288
microglia,caspbl,12,2.987534917193488,1.454398797505614,7.115740572448081,1.9530606682190675e-05,0.0008900276796879937
microglia,egr1,12,2.970727981378231,1.0878550602980352,9.459811305752343,1.2839995202446552e-06,0.0001418084338345612
microglia,acvrl1,12,2.9610932375819012,1.0718666696261743,9.569779672744536,1.145195026936349e-06,0.00013312892188135057
microglia,tcima,12,2.9332960273651256,0.9762253015249202,10.40869919085303,4.947247938221814e-07,7.891148092157876e-05
microglia,dock4b,12,2.919973204383472,0.6276347974812728,16.116193579540276,5.341747468065485e-09,5.971763127910118e-06
microglia,lgals9l3,12,2.903646299142555,0.8817728836696667,11.407161663656526,1.9547374000929275e-07,5.206623356461113e-05
microglia,CU499330.1,12,2.9014965977315796,1.0614294932944048,9.469379844838015,1.2712276503716977e-06,0.00014119890926294547
microglia,gadd45bb,12,2.876259639979676,0.9000295082171925,11.070365552953328,2.652530591407196e-07,5.659186939971809e-05
microglia,igsf9ba,12,2.8167882758313336,2.3344871204611337,4.179779245850359,0.0015371254357082402,0.01662878397207514
microglia,plxnb1a,12,2.8142906892354542,1.4501365966051714,6.722807316821367,3.274404914119353e-05,0.0012459542138538759
microglia,si:ch73-158p21.3,12,2.789481671120857,0.7016229948834527,13.772421988438479,2.7899766896552508e-08,1.621928379116083e-05
microglia,zfp36l1b,12,2.7526619077681107,0.9375085876158366,10.171107429402078,6.238488716583081e-07,9.008049365234569e-05
microglia,vmp1,12,2.7522599457247856,1.1163845593018527,8.54016480595761,3.491076417506741e-06,0.0002713248768110409
microglia,acox1,12,2.749171240212737,0.6579303754050916,14.474796862278302,1.6575150792536375e-08,1.1091201512030133e-05
microglia,csf1rb,12,2.7253244503805636,1.086257432150209,8.691126569923656,2.9460456924769227e-06,0.0002434480830515192
microglia,slc7a7,12,2.718527414157608,0.480640129997744,19.593152170260595,6.66192766355851e-10,2.4283757101243e-06
microglia,mertka,12,2.7095262494764545,0.8990596098744335,10.439879796602616,4.800516228135189e-07,7.839414447552912e-05
microglia,dennd5b,12,2.705878968161061,1.5381848871069197,6.093831620985404,7.805542648338878e-05,0.0022099593659151403
microglia,BX470264.1,12,2.657617289612784,2.4483579962067505,3.760175742121435,0.00315370087701158,0.027394858972424867
microglia,etv4,12,2.641123212018813,0.9016528248855824,10.147053202759261,6.388280906644218e-07,9.069885479186562e-05
microglia,fam102ab,12,2.6232463699220827,2.002134334696632,4.538752385128169,0.0008455942742852975,0.011201776395469404
microglia,C1H3orf70-1,12,2.6115996916611546,2.4523621279888026,3.6890337714504025,0.003569162044028108,0.029744824021236675
microglia,zgc:154125,12,2.6078423875000074,0.5657162076584822,15.968838976621853,5.887118435848815e-09,5.971763127910118e-06
microglia,rgs19,12,2.6042932264111665,0.8003050264052282,11.272622405516731,2.2061798604304036e-07,5.3711348344280804e-05
microglia,tmem106c,12,2.603911934230814,0.7138924969198455,12.63525751561192,6.833729938250286e-08,2.7571085419984793e-05
microglia,dapk1,12,2.596181169571207,0.9119974779826175,9.86125027735357,8.499205441091538e-07,0.00010998853833789922
microglia,slc22a21,12,2.583470696577599,0.9462720823665477,9.457538882784961,1.287053035349216e-06,0.0001418084338345612
microglia,slc3a2a,12,2.572477607165506,0.969662493131557,9.19012944917393,1.7076142243821934e-06,0.00017504253856202918
